# Constructed from biom file
#OTU ID	770244.RM	VA033.RM	61.LM.170	69.RML.170	VA011.RM	770256.RM	770365.RM	VA014.RLL	770214.RLL	VA035.RLL	770349.Ling	VA048.RUL	VA008.Lesion	VA038B.LING	770274.RUL	VA032.LLL	770255.RLL	770282.LUL	770341.RUL	770176.RM.170	VA002.RML	770178.LLL.170	770198.LLL.170	770305.LLL	VA016.LUL	770338.LUL	770273.LLL	VA039.RM	770262.RM	61.RLL.167	770312.RM	770183.RM.170	770175.RM.170	770185.LLL.170	59.LLL.167	41.LLL.58.65.170	770190.RLL.170	770183.LLL.170	770206.LM	59.RM.167	42.RML.167	770353.LLL	VA028.RM	62.RM.170	770359.RLL	770210.RLL	770178.RM.170	770174.RM.170	770176.LLL.170	770301.RLL	VA021.RLL	770185.RM.170	770360.RLL	770192.LLL.170	770186.RM.170	770254.LLL	770239.RUL	770230.LLL	VA015.RLL	VA024.RLL	770180.RLL.170	770198.RM.170	770192.RM.170	VA031.RM	770190.LM.170	770278.RMS	770186.LLL.170	770203.1736.RUL.170	770195.RM.170	770328.LM	770195.LLL.170
4298633	52.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	280.0	120.0	0.0	40.0	4.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	79.0	35.0	0.0	0.0	22.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4307652	1.0	0.0	935.0	188.0	49.0	2.0	1481.0	1.0	515.0	0.0	2992.0	218.0	1.0	0.0	1.0	157.0	2.0	3958.0	1054.0	0.0	838.0	507.0	814.0	725.0	0.0	2910.0	1419.0	0.0	1976.0	1.0	3264.0	2210.0	0.0	583.0	378.0	8.0	0.0	1806.0	1287.0	4129.0	641.0	581.0	1393.0	0.0	284.0	1732.0	1107.0	0.0	0.0	0.0	356.0	496.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	345.0	1009.0	1353.0	1092.0	182.0	0.0	0.0	0.0	1.0
650048	0.0	7.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	42.0	0.0	0.0	1.0	12.0	0.0	0.0	28.0	0.0	0.0	0.0	2.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	34.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0
114813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
242577	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	61.0	109.0	15.0	154.0	0.0	63.0	91.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	18.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	182.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987790	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	175.0	0.0	0.0	0.0	2.0	459.0	48.0	0.0	11.0	53.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	84.0	533.0	217.0	94.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	212.0	0.0	77.0	0.0	0.0	0.0	0.0	23.0	25.0	0.0	1.0	0.0	51.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40401	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	103.0	28.0	0.0	73.0	24.0	0.0	37.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	565.0	0.0	0.0	0.0	45.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0
650816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	45.0	65.0	0.0	9.0	0.0	0.0	0.0	71.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660953	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	47.0	161.0	9.0	0.0	57.0	0.0	19.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	4.0	36.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897411	0.0	0.0	0.0	0.0	0.0	33.0	0.0	6.0	0.0	94.0	0.0	0.0	24.0	195.0	0.0	42.0	33.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	27.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4332717	0.0	2.0	17.0	4.0	1.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	72.0	0.0	0.0	2.0	16.0	4.0	0.0	72.0	30.0	14.0	2.0	4.0	17.0	0.0	1.0	3.0	5.0	65.0	4.0	23.0	6.0	44.0	4.0	23.0	29.0	13.0	1.0	19.0	3.0	3.0	1.0	8.0	16.0	37.0	1.0	0.0	0.0	3.0	6.0	5.0	0.0	0.0	0.0	0.0	5.0	3.0	16.0	4.0	7.0	0.0	13.0	0.0	3.0	6.0	0.0	0.0	0.0
898309	0.0	34.0	0.0	135.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	738.0	3534.0	0.0	253.0	1.0	0.0	98.0	0.0	172.0	0.0	0.0	0.0	44.0	69.0	0.0	0.0	1262.0	1409.0	396.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	265.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1041.0	0.0	0.0	394.0	178.0	0.0	0.0	0.0	0.0	0.0
810167	0.0	0.0	132.0	77.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	2.0	10.0	0.0	0.0	1.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	14.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
555945	0.0	0.0	0.0	0.0	0.0	14.0	115.0	0.0	1.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	114.0	18.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0
816868	0.0	0.0	84.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	26.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	21.0	0.0	0.0	15.0	0.0	0.0	0.0	28.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
574655	13.0	0.0	0.0	62.0	5.0	0.0	1.0	3.0	18.0	3.0	9.0	28.0	4.0	0.0	19.0	0.0	1.0	3.0	0.0	13.0	0.0	0.0	35.0	6.0	56.0	17.0	8.0	12.0	0.0	0.0	19.0	11.0	0.0	461.0	50.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	217.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	82.0	54.0	0.0	8.0	32.0	33.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	32.0	0.0
1066621	74.0	246.0	41.0	13.0	1.0	26.0	92.0	0.0	8.0	0.0	228.0	5.0	3.0	0.0	0.0	1.0	0.0	264.0	30.0	58.0	77.0	15.0	56.0	1119.0	3.0	128.0	432.0	0.0	60.0	0.0	297.0	104.0	32.0	60.0	34.0	14.0	0.0	156.0	176.0	616.0	50.0	34.0	66.0	0.0	12.0	53.0	37.0	0.0	0.0	3.0	22.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	54.0	21.0	19.0	81.0	113.0	17.0	6.0	0.0	0.0	1.0	0.0
802011	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	9.0	0.0	35.0	85.0	683.0	0.0	51.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	44.0	2.0	0.0	114.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0
950620	0.0	0.0	0.0	0.0	0.0	125.0	0.0	5.0	0.0	0.0	89.0	0.0	5.0	6.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	35.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	115.0	58.0	0.0	0.0	0.0	0.0	0.0	35.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0
716006	112.0	0.0	0.0	13.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	129.0	0.0	0.0	808.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	14.0	105.0	122.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
516569	0.0	0.0	0.0	0.0	0.0	648.0	0.0	1094.0	439.0	131.0	236.0	564.0	1453.0	2139.0	348.0	1289.0	1206.0	22.0	0.0	1.0	26.0	0.0	0.0	0.0	1320.0	343.0	80.0	2089.0	325.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	883.0	0.0	64.0	0.0	334.0	311.0	0.0	0.0	0.0	0.0	0.0	861.0	0.0	44.0	268.0	0.0	0.0	0.0	0.0	0.0	1336.0	1.0	0.0	0.0	0.0	0.0
815859	0.0	0.0	0.0	0.0	0.0	30.0	40.0	123.0	51.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1476.0
1106617	186.0	9.0	260.0	152.0	47.0	49.0	76.0	78.0	100.0	225.0	138.0	189.0	112.0	246.0	1396.0	48.0	24.0	0.0	0.0	24.0	0.0	34.0	0.0	9.0	232.0	8.0	14.0	8.0	15.0	41.0	5.0	0.0	41.0	0.0	23.0	0.0	0.0	54.0	7.0	4.0	144.0	81.0	0.0	170.0	375.0	82.0	0.0	59.0	46.0	124.0	59.0	23.0	479.0	1.0	0.0	413.0	80.0	138.0	76.0	39.0	0.0	26.0	11.0	22.0	0.0	106.0	0.0	11.0	0.0	109.0	0.0
416617	0.0	0.0	0.0	0.0	62.0	44.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	45.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269907	22.0	6.0	0.0	39.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.0	0.0	0.0	0.0	1081.0	0.0	0.0	0.0	1948.0	3325.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	45.0	0.0	0.0	2047.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
518743	1.0	29.0	2.0	0.0	0.0	2.0	23.0	0.0	11.0	0.0	20.0	4.0	1.0	0.0	0.0	1.0	0.0	31.0	2.0	0.0	56.0	6.0	38.0	32.0	18.0	45.0	199.0	0.0	25.0	0.0	28.0	3.0	31.0	4.0	110.0	133.0	0.0	11.0	63.0	302.0	23.0	13.0	21.0	0.0	3.0	5.0	1.0	1.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	3.0	0.0	33.0	9.0	0.0	11.0	1.0	0.0	0.0	0.0
1090273	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787709	64.0	227.0	236.0	100.0	0.0	59.0	255.0	0.0	38.0	0.0	445.0	0.0	47.0	0.0	0.0	43.0	0.0	1138.0	268.0	0.0	3.0	0.0	643.0	126.0	40.0	409.0	645.0	50.0	125.0	332.0	284.0	52.0	325.0	187.0	42.0	3476.0	672.0	61.0	592.0	222.0	0.0	531.0	540.0	50.0	138.0	81.0	57.0	0.0	0.0	247.0	91.0	0.0	56.0	8.0	0.0	0.0	0.0	16.0	0.0	0.0	409.0	281.0	0.0	90.0	48.0	0.0	152.0	0.0	0.0	0.0	0.0
647097	2.0	0.0	0.0	0.0	1.0	13.0	0.0	78.0	31.0	7.0	3.0	5.0	52.0	0.0	5.0	0.0	27.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	7.0	26.0	0.0	7.0	0.0	0.0	0.0	51.0	2.0	0.0	69.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0
971907	1.0	7.0	6.0	9.0	0.0	0.0	8.0	0.0	3.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	133.0	60.0	0.0	44.0	76.0	3.0	125.0	0.0	139.0	5.0	0.0	0.0	8.0	80.0	0.0	1.0	164.0	187.0	16.0	17.0	20.0	3.0	0.0	6.0	1.0	0.0	0.0	6.0	50.0	0.0	0.0	4.0	0.0	28.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	7.0	1.0	0.0	20.0	10.0	0.0	1.0	0.0
92629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968954	0.0	522.0	239.0	143.0	0.0	41.0	116.0	2.0	161.0	0.0	470.0	0.0	233.0	18.0	27.0	0.0	12.0	282.0	188.0	0.0	170.0	878.0	278.0	277.0	1483.0	129.0	578.0	53.0	566.0	0.0	61.0	37.0	7538.0	896.0	147.0	3620.0	383.0	267.0	515.0	142.0	239.0	107.0	1606.0	59.0	0.0	271.0	566.0	0.0	0.0	0.0	118.0	0.0	490.0	87.0	66.0	107.0	56.0	40.0	54.0	51.0	46.0	133.0	0.0	159.0	87.0	183.0	270.0	633.0	75.0	0.0	0.0
650001	0.0	0.0	0.0	0.0	0.0	115.0	0.0	216.0	116.0	12.0	71.0	243.0	275.0	131.0	175.0	298.0	178.0	1.0	0.0	0.0	6.0	0.0	0.0	2.0	249.0	23.0	37.0	381.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	407.0	129.0	0.0	0.0	0.0	0.0	0.0	168.0	11.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	337.0	0.0	0.0	0.0	0.0	0.0
559527	0.0	349.0	0.0	1.0	0.0	10.0	50.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	340.0	0.0	0.0	29.0	0.0	3.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854050	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1087471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	66.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1108638	17.0	24.0	0.0	241.0	0.0	1.0	0.0	44.0	48.0	0.0	85.0	0.0	6.0	42.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	114.0	446.0	12.0	0.0	10.0	192.0	0.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	69.0	4.0	0.0	17.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	49.0	0.0	0.0	0.0	83.0	0.0	22.0	61.0	0.0	0.0	0.0	0.0
788632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	137.0	67.0	105.0	7.0	0.0	28.0	24.0	0.0	0.0	0.0	0.0	0.0	1.0	223.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	139.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
521268	0.0	0.0	14.0	1.0	4.0	0.0	23.0	0.0	2.0	0.0	39.0	2.0	0.0	0.0	0.0	1.0	0.0	64.0	23.0	0.0	10.0	11.0	13.0	9.0	0.0	55.0	21.0	0.0	17.0	0.0	60.0	63.0	0.0	10.0	4.0	0.0	0.0	20.0	19.0	42.0	11.0	46.0	15.0	0.0	4.0	26.0	20.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0	40.0	17.0	2.0	0.0	0.0	0.0	0.0
832674	0.0	0.0	0.0	0.0	0.0	4.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	39.0	0.0	0.0	0.0	193.0	0.0	0.0	5.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897109	0.0	0.0	7.0	6.0	0.0	0.0	2.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	642.0	101.0	29.0	2.0	15.0	31.0	0.0	30.0	0.0	17.0	0.0	1.0	0.0	2.0	9.0	6.0	1.0	101.0	49.0	13.0	3.0	5.0	4.0	0.0	2.0	32.0	0.0	0.0	0.0	24.0	0.0	0.0	17.0	6.0	20.0	2.0	0.0	6.0	2.0	0.0	0.0	5.0	8.0	4.0	0.0	45.0	3.0	0.0	0.0	0.0
527630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	53.0	0.0	47.0	0.0	55.0	0.0	0.0	0.0	64.0	140.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	4.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	133.0	0.0	9.0	0.0	0.0	0.0	0.0
303643	1.0	2.0	0.0	0.0	0.0	41.0	134.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	71.0	31.0	0.0	39.0	3.0	0.0	108.0	13.0	38.0	0.0	0.0	3.0	0.0	0.0	0.0	21.0	1.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	40.0	97.0	0.0	95.0	0.0	0.0	0.0	3.0	21.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
231330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	37.0	0.0	190.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820086	0.0	0.0	0.0	0.0	0.0	59.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	467.0	92.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	98.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	124.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
